lat,long,pcds,ctry,ru11ind,pcode,urban
51.596157,-3.049301,NP10 9AX,W92000004,C1,NP109AX,1
51.52307,-3.117686,CF3 5TP,W92000004,C1,CF35TP,1
51.473296,-3.192103,CF1 7SY,W92000004,C1,CF17SY,1
51.841985,-4.875509,SA63 4XB,W92000004,E2,SA634XB,0
51.653216,-3.183809,NP2 2AL,W92000004,C1,NP22AL,1
51.543171,-3.379955,CF7 8EJ,W92000004,C1,CF78EJ,1
51.668557,-4.033064,SA4 2WS,W92000004,C1,SA42WS,1
51.680987,-2.762185,NP6 6PU,W92000004,F1,NP66PU,0
51.799474,-3.175542,NP23 4AF,W92000004,C1,NP234AF,1
51.697819,-3.884776,SA6 5NS,W92000004,C1,SA65NS,1
52.414762,-4.083957,SY23 1WU,W92000004,C2,SY231WU,1
51.596566,-3.815737,SA12 7LZ,W92000004,C1,SA127LZ,1
52.986416,-3.958537,LL41 3TG,W92000004,E2,LL413TG,0
51.430094,-3.189856,CF64 3PS,W92000004,C1,CF643PS,1
51.712188,-3.448898,CF44 7PB,W92000004,C1,CF447PB,1
51.619678,-3.76194,SA12 9PW,W92000004,D1,SA129PW,0
51.720476,-3.846369,SA8 4HR,W92000004,C1,SA84HR,1
51.618886,-3.943969,SA1 5HR,W92000004,C1,SA15HR,1
53.058459,-4.271867,LL54 6PU,W92000004,D2,LL546PU,0
52.880629,-4.423401,LL53 9AR,W92000004,D2,LL539AR,0
51.796109,-3.367783,CF48 2UW,W92000004,E1,CF482UW,0
51.649722,-3.816762,SA11 2EN,W92000004,C1,SA112EN,1
51.618826,-3.753413,SA12 9EP,W92000004,D1,SA129EP,0
51.599445,-3.341752,CF37 1DT,W92000004,C1,CF371DT,1
51.578955,-2.825417,NP6 3EH,W92000004,D1,NP63EH,0
51.481908,-3.153675,CF24 2DQ,W92000004,C1,CF242DQ,1
51.713698,-3.443084,CF44 7EA,W92000004,C1,CF447EA,1
52.977821,-3.075337,LL14 3RE,W92000004,C1,LL143RE,1
53.302296,-3.747237,LL28 4AP,W92000004,C1,LL284AP,1
52.84714,-4.523239,LL53 7ST,W92000004,E2,LL537ST,0
52.187572,-3.432298,LD2 3RT,W92000004,E2,LD23RT,0
51.456332,-3.463953,CF71 7JJ,W92000004,F1,CF717JJ,0
51.654232,-3.023003,NP44 5YA,W92000004,C1,NP445YA,1
51.680653,-4.166733,SA15 2YA,W92000004,C1,SA152YA,1
51.548736,-2.899864,NP6 2PG,W92000004,F1,NP62PG,0
53.156714,-3.168624,CH7 4AP,W92000004,E1,CH74AP,0
51.647984,-3.923586,SA1 9LZ,W92000004,C1,SA19LZ,1
53.305345,-3.325696,CH8 9BR,W92000004,E1,CH89BR,0
51.74631,-3.622397,SA11 5BT,W92000004,D1,SA115BT,0
51.867039,-4.754467,SA66 7LN,W92000004,F2,SA667LN,0
51.510679,-3.153004,CF23 9EE,W92000004,C1,CF239EE,1
53.31048,-3.463928,LL18 4LD,W92000004,C1,LL184LD,1
51.616166,-3.110627,NP1 6GJ,W92000004,C1,NP16GJ,1
51.585244,-2.945329,NPT 9QS,W92000004,C1,NPT9QS,1
51.588001,-2.76018,NP26 4WY,W92000004,C1,NP264WY,1
51.666262,-4.016996,SA4 5AY,W92000004,C1,SA45AY,1
51.794686,-2.906498,NP15 2AX,W92000004,E1,NP152AX,0
52.969441,-3.077422,LL14 3NE,W92000004,C1,LL143NE,1
51.483554,-3.223608,CF5 4YE,W92000004,C1,CF54YE,1
51.521817,-3.183275,CF14 5QN,W92000004,C1,CF145QN,1
52.994176,-3.932663,LL41 3DD,W92000004,D2,LL413DD,0
51.586969,-3.325521,CF37 1TS,W92000004,C1,CF371TS,1
53.048893,-3.000085,LL13 7ZJ,W92000004,C1,LL137ZJ,1
51.683886,-3.380614,CF45 3PR,W92000004,C1,CF453PR,1
53.212579,-3.057383,CH5 4PG,W92000004,C1,CH54PG,1
51.590937,-2.924848,NP19 9HX,W92000004,C1,NP199HX,1
52.004827,-5.002403,SA64 0HD,W92000004,D2,SA640HD,0
51.483608,-3.223624,CF5 2WZ,W92000004,C1,CF52WZ,1
51.609338,-3.657527,CF34 4AJ,W92000004,C1,CF344AJ,1
51.638329,-2.680548,NP6 5PP,W92000004,C1,NP65PP,1
51.59376,-2.763611,NP6 4EA,W92000004,C1,NP64EA,1
51.51223,-3.218367,CF14 1XG,W92000004,C1,CF141XG,1
53.075563,-4.276366,LL54 7TW,W92000004,E2,LL547TW,0
53.312929,-4.637316,LL65 1PY,W92000004,C2,LL651PY,1
51.649858,-3.816074,SA11 2FA,W92000004,C1,SA112FA,1
51.592354,-3.778971,SA13 2WQ,W92000004,C1,SA132WQ,1
51.953732,-4.550711,SA35 0DB,W92000004,F2,SA350DB,0
52.344403,-3.049622,LD7 1BS,W92000004,D2,LD71BS,0
51.595763,-3.266916,CF83 4BA,W92000004,D1,CF834BA,0
52.964264,-2.823367,SY13 3EA,W92000004,F1,SY133EA,0
53.174266,-3.066585,CH7 3FF,W92000004,C1,CH73FF,1
51.71255,-3.348296,CF48 4NH,W92000004,C1,CF484NH,1
51.609158,-3.329734,CF37 4LN,W92000004,C1,CF374LN,1
51.640605,-3.814375,SA11 2TP,W92000004,C1,SA112TP,1
51.59582,-2.971535,NPT 7TJ,W92000004,C1,NPT7TJ,1
51.781415,-3.165201,NP23 4NW,W92000004,C1,NP234NW,1
51.756306,-4.222228,SA15 5RY,W92000004,E1,SA155RY,0
51.485676,-3.275971,CF5 6DP,W92000004,E1,CF56DP,0
53.193665,-3.123242,CH7 6AD,W92000004,F1,CH76AD,0
53.320621,-3.489273,LL18 3BU,W92000004,C1,LL183BU,1
53.246445,-3.141754,CH6 9BW,W92000004,C1,CH69BW,1
51.813285,-2.71479,NP5 3YJ,W92000004,C1,NP53YJ,1
51.596488,-2.99898,NP9 5JL,W92000004,C1,NP95JL,1
51.794194,-4.012971,SA18 3YY,W92000004,C1,SA183YY,1
52.399798,-4.073873,SY23 1UA,W92000004,C2,SY231UA,1
51.604286,-3.655077,CF34 9AN,W92000004,C1,CF349AN,1
52.44037,-3.545029,SY18 6RE,W92000004,D2,SY186RE,0
51.76896,-4.111927,SA14 6AH,W92000004,F1,SA146AH,0
51.583653,-2.835014,NP26 3BZ,W92000004,D1,NP263BZ,0
51.670367,-3.196036,NP12 1FW,W92000004,C1,NP121FW,1
51.69359,-3.044247,NP4 5RT,W92000004,C1,NP45RT,1
51.65521,-3.851101,SA10 6YN,W92000004,C1,SA106YN,1
51.540498,-3.370213,CF7 8BY,W92000004,C1,CF78BY,1
51.437439,-3.181099,CF6 1TS,W92000004,C1,CF61TS,1
51.736468,-3.180365,NP23 7TG,W92000004,D1,NP237TG,0
51.508077,-3.580703,CF31 4AL,W92000004,C1,CF314AL,1
51.642639,-4.112598,SA4 3YY,W92000004,F1,SA43YY,0
51.763614,-3.28813,NP2 5QF,W92000004,D1,NP25QF,0
51.85808,-4.324269,SA31 3QE,W92000004,C2,SA313QE,1
51.614241,-3.409639,CF39 0LE,W92000004,C1,CF390LE,1
51.52723,-3.560695,CF35 6GH,W92000004,D1,CF356GH,0
51.478993,-3.705978,CF36 9AW,W92000004,C1,CF369AW,1
53.289443,-3.579537,LL22 7NN,W92000004,C1,LL227NN,1
53.043113,-2.970701,LL13 9PG,W92000004,C1,LL139PG,1
51.464523,-3.170281,CF1 6SP,W92000004,C1,CF16SP,1
53.291233,-3.720952,LL29 7SN,W92000004,C1,LL297SN,1
51.391352,-3.38876,CF62 3DJ,W92000004,E1,CF623DJ,0
51.610065,-3.661453,CF34 9DT,W92000004,C1,CF349DT,1
51.624623,-3.942087,SA1 5EH,W92000004,C1,SA15EH,1
53.214697,-4.366823,LL62 5PB,W92000004,F2,LL625PB,0
51.522654,-3.165934,CF23 6PE,W92000004,C1,CF236PE,1
52.057797,-4.342781,SA44 4WW,W92000004,E2,SA444WW,0
53.313706,-3.825747,LL30 9DY,W92000004,C1,LL309DY,1
53.314903,-3.498695,LL18 1ND,W92000004,C1,LL181ND,1
51.431615,-3.182617,CF64 3YL,W92000004,C1,CF643YL,1
51.407118,-3.257971,CF6 6NU,W92000004,C1,CF66NU,1
51.507413,-3.231049,CF14 2GA,W92000004,C1,CF142GA,1
51.666344,-4.016942,SA4 3ZQ,W92000004,C1,SA43ZQ,1
51.778756,-4.015009,SA18 3QQ,W92000004,C1,SA183QQ,1
51.402777,-3.416898,CF6 9LY,W92000004,C1,CF69LY,1
52.57487,-3.883498,SY20 8TW,W92000004,E2,SY208TW,0
51.438221,-3.211073,CF6 4JQ,W92000004,C1,CF64JQ,1
52.819581,-4.101097,LL45 2LE,W92000004,E2,LL452LE,0
51.622259,-3.034215,NP4 3NY,W92000004,C1,NP43NY,1
52.074691,-3.123578,HR3 5AB,W92000004,D2,HR35AB,0
52.843698,-3.175374,SY10 7QD,W92000004,E1,SY107QD,0
51.573164,-2.992697,NPT 2HB,W92000004,C1,NPT2HB,1
53.21646,-4.097117,LL57 4HY,W92000004,E1,LL574HY,0
51.691399,-3.875584,SA7 9HU,W92000004,C1,SA79HU,1
51.479748,-3.176431,CF1 4TS,W92000004,C1,CF14TS,1
51.611043,-2.979081,NP6 1RH,W92000004,D1,NP61RH,0
52.300475,-3.508608,LD6 5EE,W92000004,D2,LD65EE,0
51.660313,-3.502645,CF42 6RF,W92000004,C1,CF426RF,1
51.439487,-3.173281,CF64 2YE,W92000004,C1,CF642YE,1
51.800032,-4.743432,SA67 8YQ,W92000004,D2,SA678YQ,0
53.183805,-3.425623,LL16 3RD,W92000004,D1,LL163RD,0
51.686159,-4.936363,SA72 6PS,W92000004,D1,SA726PS,0
52.913052,-4.156755,LL49 9UU,W92000004,E2,LL499UU,0
52.350555,-3.077252,LD7 1WU,W92000004,F2,LD71WU,0
51.429191,-3.192868,CF64 3HR,W92000004,C1,CF643HR,1
51.579322,-3.023195,NP20 3ND,W92000004,C1,NP203ND,1
51.65727,-3.945623,SA6 7PD,W92000004,C1,SA67PD,1
51.519635,-3.119562,CF30 0DT,W92000004,C1,CF300DT,1
51.596769,-3.341428,CF37 1YX,W92000004,C1,CF371YX,1
51.522153,-3.194273,CF14 4YT,W92000004,C1,CF144YT,1
51.526879,-3.375224,CF72 8SB,W92000004,C1,CF728SB,1
51.820908,-4.003134,SA18 2TQ,W92000004,D1,SA182TQ,0
53.048893,-3.000085,LL14 4ZA,W92000004,C1,LL144ZA,1
51.83906,-2.769395,NP25 5PX,W92000004,F1,NP255PX,0
53.381423,-4.466332,LL68 0TR,W92000004,F2,LL680TR,0
53.283049,-3.803262,LL31 9AA,W92000004,C1,LL319AA,1
52.990786,-3.506206,LL21 0PR,W92000004,E2,LL210PR,0
51.640862,-4.106387,SA4 3GW,W92000004,D1,SA43GW,0
51.584387,-3.046345,NP1 9BS,W92000004,C1,NP19BS,1
53.283631,-3.631959,LL22 8EG,W92000004,D1,LL228EG,0
51.710516,-3.448888,CF44 7RF,W92000004,C1,CF447RF,1
51.507163,-3.102599,CF3 2GH,W92000004,C1,CF32GH,1
51.904551,-4.692502,SA66 7XD,W92000004,F2,SA667XD,0
52.743751,-3.885544,LL40 1BA,W92000004,D2,LL401BA,0
51.52788,-3.218036,CF4 6JX,W92000004,C1,CF46JX,1
51.825159,-2.712381,NP5 3JQ,W92000004,C1,NP53JQ,1
51.685182,-4.959148,SA72 6RZ,W92000004,D1,SA726RZ,0
51.644707,-3.975221,SA5 5DH,W92000004,C1,SA55DH,1
51.661658,-3.806931,SA11 9BX,W92000004,C1,SA119BX,1
51.660953,-3.030759,NP4 1BB,W92000004,C1,NP41BB,1
51.742533,-3.379591,CF47 8HL,W92000004,C1,CF478HL,1
51.648891,-3.227536,CF8 7NG,W92000004,C1,CF87NG,1
51.676777,-4.046971,SA4 4FX,W92000004,C1,SA44FX,1
52.675419,-3.096972,SY21 8ST,W92000004,F2,SY218ST,0
51.611753,-3.101854,NP1 6GG,W92000004,C1,NP16GG,1
51.596232,-3.780047,SA12 8SD,W92000004,C1,SA128SD,1
51.654232,-3.023003,NP44 7YP,W92000004,C1,NP447YP,1
51.525697,-3.685033,CF33 6PB,W92000004,C1,CF336PB,1
51.542906,-3.374928,CF7 8DA,W92000004,C1,CF78DA,1
51.565421,-3.328992,CF38 1GB,W92000004,C1,CF381GB,1
53.29897,-3.777668,LL31 9JZ,W92000004,C1,LL319JZ,1
51.398819,-3.389262,CF6 9JB,W92000004,E1,CF69JB,0
52.007629,-4.012105,SA19 7JQ,W92000004,F2,SA197JQ,0
52.588285,-4.081066,LL36 6ZZ,W92000004,D2,LL366ZZ,0
51.66569,-5.004775,SA71 5SQ,W92000004,F1,SA715SQ,0
53.328951,-3.410382,LL19 8EG,W92000004,C1,LL198EG,1
51.619875,-3.533998,CF32 7SY,W92000004,D1,CF327SY,0
51.461812,-3.160798,CF10 4PA,W92000004,C1,CF104PA,1
51.615304,-3.937327,SA1 1UZ,W92000004,C1,SA11UZ,1
51.713551,-5.028074,SA73 2LZ,W92000004,C1,SA732LZ,1
51.774845,-3.159451,NP3 4HP,W92000004,C1,NP34HP,1
51.480727,-3.172093,CF10 2SS,W92000004,C1,CF102SS,1
52.600229,-3.450952,SY21 0AN,W92000004,F2,SY210AN,0
52.410527,-4.077317,SY23 1PQ,W92000004,C2,SY231PQ,1
51.439971,-3.494926,CF71 9BT,W92000004,E1,CF719BT,0
51.518371,-3.266785,CF4 8RY,W92000004,C1,CF48RY,1
51.593121,-2.948625,NP19 9DH,W92000004,C1,NP199DH,1
51.691196,-3.030288,NP4 5QE,W92000004,C1,NP45QE,1
51.693183,-3.042501,NP4 5SJ,W92000004,C1,NP45SJ,1
51.65531,-3.492317,CF41 7BY,W92000004,C1,CF417BY,1
53.10042,-3.431065,LL15 2DS,W92000004,E1,LL152DS,0
51.746433,-3.376002,CF47 0BU,W92000004,C1,CF470BU,1
51.688528,-4.868806,SA72 4SL,W92000004,F1,SA724SL,0
51.687175,-3.013995,NP4 5QH,W92000004,C1,NP45QH,1
51.482517,-3.169302,CF24 0BD,W92000004,C1,CF240BD,1
51.598543,-3.437682,CF40 1SG,W92000004,C1,CF401SG,1
51.620255,-2.696166,NP6 6JL,W92000004,E1,NP66JL,0
53.055177,-3.030578,LL11 6TF,W92000004,C1,LL116TF,1
51.612993,-3.024472,NP20 7EF,W92000004,C1,NP207EF,1
51.79685,-3.994874,SA18 2DG,W92000004,C1,SA182DG,1
51.485134,-3.180948,CF10 3NN,W92000004,C1,CF103NN,1
51.583968,-2.840071,NP26 3FP,W92000004,D1,NP263FP,0
51.653288,-3.981521,SA5 5HN,W92000004,C1,SA55HN,1
51.651185,-3.959457,SA5 7BU,W92000004,C1,SA57BU,1
51.589272,-3.001709,NP9 4YT,W92000004,C1,NP94YT,1
51.607039,-3.822899,SA12 7SU,W92000004,C1,SA127SU,1
52.555736,-3.529432,SY17 5LD,W92000004,E2,SY175LD,0
51.430275,-3.171851,CF64 3BN,W92000004,C1,CF643BN,1
51.6454,-3.060757,NP4 4QA,W92000004,C1,NP44QA,1
52.514314,-3.313264,SY16 2WP,W92000004,C2,SY162WP,1
52.604399,-3.414427,SY21 0AL,W92000004,F2,SY210AL,0
51.622259,-3.034215,NP4 3YS,W92000004,C1,NP43YS,1
52.379608,-4.073543,SY23 4UE,W92000004,E2,SY234UE,0
51.77752,-3.694849,SA10 9DA,W92000004,E1,SA109DA,0
51.853871,-5.013891,SA62 6JW,W92000004,E2,SA626JW,0
51.531777,-3.676752,CF33 6EX,W92000004,C1,CF336EX,1
51.713853,-4.027799,SA4 8LF,W92000004,D1,SA48LF,0
51.647959,-3.924033,SA6 7YP,W92000004,C1,SA67YP,1
51.591355,-2.717377,NP6 4SF,W92000004,C1,NP64SF,1
51.54671,-3.268841,CF15 7QB,W92000004,C1,CF157QB,1
51.698247,-3.418311,CF44 6XZ,W92000004,C1,CF446XZ,1
53.297729,-3.729403,LL29 8WZ,W92000004,C1,LL298WZ,1
51.808443,-4.975618,SA61 2HS,W92000004,C1,SA612HS,1
51.468298,-3.527583,CF71 7NB,W92000004,E1,CF717NB,0
51.578881,-2.953856,NP9 0NL,W92000004,C1,NP90NL,1
51.589272,-3.001709,NPT 1TA,W92000004,C1,NPT1TA,1
51.713065,-5.034354,SA73 2DN,W92000004,C1,SA732DN,1
51.796026,-3.199147,NP3 5RJ,W92000004,C1,NP35RJ,1
51.437387,-3.173717,CF6 2AF,W92000004,C1,CF62AF,1
53.172922,-3.201066,CH7 5EU,W92000004,E1,CH75EU,0
52.180438,-4.152525,SA48 8AE,W92000004,E2,SA488AE,0
51.596694,-3.785119,SA13 1NQ,W92000004,C1,SA131NQ,1
51.67971,-4.163752,SA15 1AZ,W92000004,C1,SA151AZ,1
51.588002,-2.995662,NP9 1DU,W92000004,C1,NP91DU,1
53.208659,-3.017188,CH5 1ZU,W92000004,C1,CH51ZU,1
51.709767,-4.031655,SA4 8EE,W92000004,D1,SA48EE,0
51.694361,-4.241794,SA16 0RG,W92000004,D1,SA160RG,0
51.848899,-4.344647,SA31 3YD,W92000004,F2,SA313YD,0
51.668774,-3.944915,SA6 7NF,W92000004,C1,SA67NF,1
51.577526,-2.816444,NP26 3EW,W92000004,D1,NP263EW,0
51.808915,-2.722278,NP5 3AB,W92000004,C1,NP53AB,1
53.020904,-4.364502,LL54 5NG,W92000004,E2,LL545NG,0
53.182961,-3.422244,LL16 3LJ,W92000004,D1,LL163LJ,0
51.58519,-3.013166,NP20 4LQ,W92000004,C1,NP204LQ,1
51.608357,-3.029148,NP20 7UA,W92000004,C1,NP207UA,1
51.605635,-3.082934,NP1 6PD,W92000004,C1,NP16PD,1
51.639032,-3.137804,NP11 7NN,W92000004,C1,NP117NN,1
51.58655,-3.004536,NP9 4US,W92000004,C1,NP94US,1
51.474282,-3.18349,CF1 7RG,W92000004,C1,CF17RG,1
51.587449,-3.004556,NPT 4PD,W92000004,C1,NPT4PD,1
51.622259,-3.034215,NP4 3NG,W92000004,C1,NP43NG,1
51.802303,-4.746036,SA67 7EE,W92000004,D2,SA677EE,0
53.249209,-3.645068,LL22 8BZ,W92000004,F1,LL228BZ,0
53.208659,-3.017188,CH5 2XB,W92000004,C1,CH52XB,1
52.976287,-3.449119,LL21 0NW,W92000004,F2,LL210NW,0
51.645541,-3.439328,CF43 3PD,W92000004,C1,CF433PD,1
52.757605,-3.11058,SY22 6PH,W92000004,E2,SY226PH,0
52.095689,-4.720357,SA43 3LU,W92000004,F2,SA433LU,0
53.305054,-4.069242,LL58 8SW,W92000004,F1,LL588SW,0
51.581595,-3.246461,CF83 2TX,W92000004,C1,CF832TX,1
53.300084,-3.414352,LL18 6AA,W92000004,C1,LL186AA,1
53.163975,-3.064115,CH7 3BQ,W92000004,C1,CH73BQ,1
51.647511,-3.037825,NP44 4NG,W92000004,C1,NP444NG,1
52.508777,-3.316385,SY16 3AA,W92000004,C2,SY163AA,1
51.580392,-2.988525,NP9 2AY,W92000004,C1,NP92AY,1
51.665598,-3.791268,SA11 3HR,W92000004,C1,SA113HR,1
51.613856,-3.971397,SA2 0ED,W92000004,C1,SA20ED,1
51.482899,-3.584023,CF35 5AB,W92000004,E1,CF355AB,0
51.68222,-3.823676,SA10 7AQ,W92000004,C1,SA107AQ,1
52.011959,-4.99039,SA64 0DZ,W92000004,E2,SA640DZ,0
53.111597,-3.274489,LL15 2UU,W92000004,F1,LL152UU,0
52.359102,-4.09376,SY23 4DR,W92000004,E2,SY234DR,0
51.574806,-3.216534,CF8 1LJ,W92000004,C1,CF81LJ,1
51.685393,-4.148109,SA15 1HH,W92000004,C1,SA151HH,1
51.621593,-3.756539,SA12 9YT,W92000004,D1,SA129YT,0
51.47795,-3.176385,CF1 1JW,W92000004,C1,CF11JW,1
51.948746,-3.39179,LD3 9BY,W92000004,D2,LD39BY,0
51.607227,-3.004992,NP9 6HD,W92000004,C1,NP96HD,1
51.574813,-3.765935,SA13 2BZ,W92000004,C1,SA132BZ,1
51.504665,-3.570254,CF31 9FN,W92000004,C1,CF319FN,1
51.587042,-2.945367,NP9 9RZ,W92000004,C1,NP99RZ,1
53.251658,-3.448624,LL17 0EL,W92000004,D1,LL170EL,0
51.800784,-3.173169,NP3 4SL,W92000004,C1,NP34SL,1
51.633916,-2.675656,NP6 5YE,W92000004,C1,NP65YE,1
51.647959,-3.924033,SA1 9FR,W92000004,C1,SA19FR,1
51.94989,-3.565507,LD3 8TW,W92000004,E2,LD38TW,0
52.912367,-2.805058,SY13 2LL,W92000004,F1,SY132LL,0
51.517746,-3.400805,CF7 9XH,W92000004,C1,CF79XH,1
51.873527,-2.921398,NP7 8NW,W92000004,F1,NP78NW,0
53.1843,-3.419518,LL16 3TA,W92000004,D1,LL163TA,0
51.599171,-3.642256,CF34 0BF,W92000004,C1,CF340BF,1
53.235599,-3.301888,CH7 5UL,W92000004,E1,CH75UL,0
51.576784,-2.989889,NP9 2PG,W92000004,C1,NP92PG,1
53.336053,-3.403498,LL19 7ZU,W92000004,C1,LL197ZU,1
51.727519,-3.359384,CF48 4BG,W92000004,C1,CF484BG,1
53.167506,-3.14401,CH7 1ZU,W92000004,C1,CH71ZU,1
51.52142,-3.556618,CF35 6FG,W92000004,C1,CF356FG,1
51.586513,-3.008865,NPT 4LY,W92000004,C1,NPT4LY,1
52.915707,-4.23584,LL52 0EF,W92000004,D2,LL520EF,0
51.624387,-4.008983,SA2 7QL,W92000004,C1,SA27QL,1
53.041258,-4.046677,LL55 4NN,W92000004,F2,LL554NN,0
51.768093,-3.289707,NP2 5DS,W92000004,D1,NP25DS,0
51.623238,-3.924605,SA1 8HE,W92000004,C1,SA18HE,1
53.068598,-3.018003,LL11 4SB,W92000004,C1,LL114SB,1
51.640738,-2.672939,NP16 5UT,W92000004,C1,NP165UT,1
52.658104,-4.093771,LL37 2QF,W92000004,E2,LL372QF,0
51.685571,-4.957518,SA72 6SD,W92000004,D1,SA726SD,0
51.821759,-3.023196,NP7 5DL,W92000004,C1,NP75DL,1
52.660097,-3.148574,SY21 7RR,W92000004,D2,SY217RR,0
51.531148,-3.706068,CF33 6RL,W92000004,E1,CF336RL,0
51.641045,-3.060106,NP44 6HJ,W92000004,C1,NP446HJ,1
53.278533,-3.284431,CH8 8QX,W92000004,C1,CH88QX,1
53.165125,-3.081391,CH7 2JX,W92000004,C1,CH72JX,1
53.259097,-3.647036,LL22 8NG,W92000004,F1,LL228NG,0
52.079312,-4.659342,SA43 3AF,W92000004,D2,SA433AF,0
51.519635,-3.119562,CF3 3YR,W92000004,C1,CF33YR,1
53.32134,-3.816795,LL30 1YR,W92000004,C1,LL301YR,1
51.653073,-3.629487,SA13 3NN,W92000004,E1,SA133NN,0
53.191778,-3.404468,LL16 5YH,W92000004,D1,LL165YH,0
53.048893,-3.000085,LL11 3ZE,W92000004,C1,LL113ZE,1
51.473412,-3.180588,CF1 1TR,W92000004,C1,CF11TR,1
51.796183,-3.217133,NP23 5PW,W92000004,C1,NP235PW,1
53.208833,-3.394364,LL16 4BN,W92000004,E1,LL164BN,0
53.044816,-2.994128,LL13 8NB,W92000004,C1,LL138NB,1
51.478993,-3.705978,CF36 9BT,W92000004,C1,CF369BT,1
53.004344,-3.040558,LL14 2AP,W92000004,C1,LL142AP,1
51.522285,-3.1487,CF2 7EA,W92000004,C1,CF27EA,1
51.609241,-3.380225,CF37 2LW,W92000004,C1,CF372LW,1
51.694717,-3.03685,NP4 5SB,W92000004,C1,NP45SB,1
51.94904,-3.39356,LD3 9DE,W92000004,D2,LD39DE,0
51.662,-3.44932,CF43 4HF,W92000004,D1,CF434HF,0
51.651481,-3.494374,CF41 7JE,W92000004,C1,CF417JE,1
51.483554,-3.223608,CF5 2WY,W92000004,C1,CF52WY,1
51.516678,-3.501774,CF35 5PX,W92000004,D1,CF355PX,0
51.482027,-3.172486,CF10 2HF,W92000004,C1,CF102HF,1
51.689046,-3.553737,CF42 5RY,W92000004,C1,CF425RY,1
52.925661,-4.131658,LL49 9BP,W92000004,D2,LL499BP,0
51.579522,-3.21005,CF83 1QL,W92000004,C1,CF831QL,1
51.756886,-3.416482,CF48 1NU,W92000004,C1,CF481NU,1
51.460414,-3.458916,CF7 7UU,W92000004,D1,CF77UU,0
53.208659,-3.017188,CH5 1ZA,W92000004,C1,CH51ZA,1
51.845437,-3.111907,NP8 1XN,W92000004,E1,NP81XN,0
51.800769,-3.174619,NP3 4RA,W92000004,C1,NP34RA,1
51.743337,-3.37472,CF47 0SL,W92000004,C1,CF470SL,1
51.580205,-3.220459,CF8 3AF,W92000004,C1,CF83AF,1
52.586218,-4.086666,LL36 9DU,W92000004,D2,LL369DU,0
51.672198,-4.699998,SA70 7HB,W92000004,D2,SA707HB,0
53.246462,-3.141769,CH6 9EE,W92000004,C1,CH69EE,1
51.498921,-3.17086,CF23 5EL,W92000004,C1,CF235EL,1
51.581267,-2.99143,NPT 2PB,W92000004,C1,NPT2PB,1
51.901552,-3.993453,SA19 7LA,W92000004,F1,SA197LA,0
51.506382,-3.57635,CF31 1BL,W92000004,C1,CF311BL,1
53.220936,-4.144696,LL57 2WL,W92000004,C1,LL572WL,1
51.673788,-3.18115,NP12 0DR,W92000004,C1,NP120DR,1
53.215817,-3.048088,CH5 4DE,W92000004,C1,CH54DE,1
52.820397,-3.366654,SY10 0HN,W92000004,E2,SY100HN,0
51.947334,-3.388022,LD3 7SE,W92000004,D2,LD37SE,0
51.680555,-4.166685,SA15 3AG,W92000004,C1,SA153AG,1
51.996098,-3.25886,LD3 0RA,W92000004,F2,LD30RA,0
53.332922,-3.430967,LL19 7YW,W92000004,C1,LL197YW,1
51.597546,-2.980235,NP9 7GJ,W92000004,C1,NP97GJ,1
51.588413,-2.756304,NP6 4BT,W92000004,C1,NP64BT,1
51.617879,-3.945309,SA1 3QX,W92000004,C1,SA13QX,1
51.605571,-3.336807,CF37 4PS,W92000004,C1,CF374PS,1
51.665854,-3.870579,SA7 9PT,W92000004,C1,SA79PT,1
51.469917,-3.170419,CF1 5JH,W92000004,C1,CF15JH,1
51.647959,-3.924033,SA7 9ZD,W92000004,C1,SA79ZD,1
51.542627,-3.268901,CF4 9YE,W92000004,C1,CF49YE,1
51.519635,-3.119562,CF30 0EG,W92000004,C1,CF300EG,1
53.142662,-4.274546,LL55 1TD,W92000004,D1,LL551TD,0
52.082671,-4.657163,SA43 1YZ,W92000004,D2,SA431YZ,0
53.319082,-3.484354,LL22 9WQ,W92000004,C1,LL229WQ,1
51.723702,-3.456548,CF44 8PF,W92000004,C1,CF448PF,1
51.626851,-3.945968,SA1 6YD,W92000004,C1,SA16YD,1
51.497666,-3.372803,CF72 8GF,W92000004,E1,CF728GF,0
52.676417,-3.707742,SY20 9NF,W92000004,E2,SY209NF,0
51.647984,-3.923586,SA1 9LU,W92000004,C1,SA19LU,1
51.618309,-3.971792,SA2 0AW,W92000004,C1,SA20AW,1
52.739339,-3.84712,LL40 2RA,W92000004,F2,LL402RA,0
51.78668,-4.407669,SA33 5HD,W92000004,F2,SA335HD,0
51.715043,-3.041296,NP4 8LB,W92000004,C1,NP48LB,1
51.526082,-3.217988,CF4 6JB,W92000004,C1,CF46JB,1
51.819197,-3.010704,NP7 5LL,W92000004,C1,NP75LL,1
53.036526,-2.962664,LL13 0QG,W92000004,C1,LL130QG,1
51.801019,-3.170303,NP23 4DJ,W92000004,C1,NP234DJ,1
51.680659,-4.16677,SA15 9DE,W92000004,C1,SA159DE,1
51.496409,-3.221374,CF5 2EP,W92000004,C1,CF52EP,1
52.913545,-2.806344,SY13 2LX,W92000004,F1,SY132LX,0
51.417294,-3.243078,CF63 2NL,W92000004,C1,CF632NL,1
52.241222,-3.153147,LD8 2SU,W92000004,E2,LD82SU,0
